latitude,longitude,target_speed,way_maxspeed,speed_osrm,elevation,fwd_azimuth,way_type,way_surface,node:intersection,node:railway,node:crossing,node:highway,node:stop,start_stop,azimuth_diff,elevation_diff
49.20204318494429,16.580761006598888,4.665636958039295,50.0,10.23170407755402,293.0,54.19255721747006,residential,asphalt,,,,,,0,0.0,0.0
49.20204844565323,16.58077213502502,4.788821978861774,50.0,10.039485837626016,293.0,54.19255721747006,residential,asphalt,,,,,,0,0.0,0.0
49.2020537063611,16.580783263453508,4.9120069996842535,50.0,9.847267597698014,293.0,54.19255721747006,residential,asphalt,,,,,,0,0.0,0.0
49.20205899389138,16.58079436220089,5.079549451806476,50.0,10.074579885629772,293.24961807784524,53.9126210362461,residential,asphalt,,,,,,0,0.2799361812239596,0.2496180778452412
49.20206429016758,16.580805451271022,5.261556615401082,50.0,10.438698743769384,293.58063522160853,53.9126210362461,residential,asphalt,,,,,,0,0.0,0.3310171437632903
49.20206958644268,16.580816540343516,5.443563778995688,50.0,10.802817601908991,293.9116523653718,53.9126210362461,residential,asphalt,,,,,,0,0.0,0.3310171437632903
49.20207488271674,16.580827629418387,5.6255709425902936,50.0,11.166936460048603,294.2426695091351,53.9126210362461,residential,asphalt,,,,,,0,0.0,0.3310171437632903
49.20208017898972,16.580838718495624,5.8075781061848994,50.0,11.531055318188212,294.5736866528984,53.9126210362461,residential,asphalt,,,,,,0,0.0,0.3310171437632903
49.202085475261626,16.580849807575227,5.989585269779505,50.0,11.895174176327822,294.90470379666164,53.9126210362461,residential,asphalt,,,,,,0,0.0,0.3310171437632334
49.202090769789656,16.58086089859507,6.211784846874101,50.0,11.935887977592634,295.0,53.93196709980467,residential,asphalt,,,,,,0,0.0193460635585722,0.0952962033383642
49.20209606361205,16.58087199040072,6.450233232422664,50.0,11.845857034648336,295.0,53.93196709980467,residential,asphalt,,,,,,0,0.0,0.0
49.20210135743337,16.580883082208732,6.688681617971227,50.0,11.75582609170404,295.0,53.93196709980467,residential,asphalt,,,,,,0,0.0,0.0
49.20210665125363,16.58089417401912,6.927130003519791,50.0,11.665795148759742,295.0,53.93196709980467,residential,asphalt,,,,,,0,0.0,0.0
49.202111945072815,16.580905265831866,7.1655783890683535,50.0,11.575764205815444,295.0,53.93196709980467,residential,asphalt,,,,,,0,0.0,0.0
49.20211723889092,16.580916357646984,7.404026774616917,50.0,11.485733262871149,295.0,53.93196709980467,residential,asphalt,,,,,,0,0.0,0.0
49.20212253270797,16.580927449464472,7.64247516016548,50.0,11.395702319926848,295.0,53.93196709980467,residential,asphalt,,,,,,0,0.0,0.0
49.20212782652395,16.580938541284333,7.880923545714044,50.0,11.30567137698255,295.0,53.93196709980467,residential,asphalt,,,,,,0,0.0,0.0
